State,CityName,UniqueID,CityFIPS,TractFIPS,ObesityScore,Lat,Lon,WalkScore
FL,Lauderhill,1239550-12011060306,1239550,12011060306,29,26.16944595,-80.22613902,51
FL,Hialeah,1230000-12086009306,1230000,12086009306,30.8,25.89162427,-80.31593191,58
FL,Boca Raton,1207300-12099007616,1207300,12099007616,21.1,26.32987513,-80.12423215,4
FL,Jacksonville,1235000-12031002702,1235000,12031002702,41.7,30.33569682,-81.71391364,32
FL,Miami,1245000-12086005701,1245000,12086005701,30.5,25.77413898,-80.29692278,47
FL,St. Petersburg,1263000-12103024411,1263000,12103024411,25.1,27.84502385,-82.5969201,5
FL,Boca Raton,1207300-12099007505,1207300,12099007505,18.8,26.34547752,-80.08204231,64
FL,Hollywood,1232000-12011092000,1232000,12011092000,22.5,26.00469394,-80.12683772,30
FL,Miami,1245000-12086007300,1245000,12086007300,21.3,25.71728257,-80.24913282,29
FL,Lauderhill,1239550-12011041200,1239550,12011041200,38.9,26.14338878,-80.19477171,51
FL,Clearwater,1212875-12103027604,1212875,12103027604,24.1,27.95123529,-82.82848077,44
FL,Palm Coast,1254200-12035060107,1254200,12035060107,26.1,29.56904847,-81.21711075,4
FL,Melbourne,1243975-12009064800,1243975,12009064800,26.2,28.09212016,-80.60650273,27
FL,Tampa,1271000-12057007300,1271000,12057007300,25.8,27.84280372,-82.50039505,0
FL,Jacksonville,1235000-12031013906,1235000,12031013906,25.3,30.36126509,-81.40676668,2
FL,St. Petersburg,1263000-12103024005,1263000,12103024005,23.9,27.80734906,-82.60474163,17
FL,Boynton Beach,1207875-12099005601,1207875,12099005601,32.8,26.56173781,-80.06614509,19
FL,Deerfield Beach,1216725-12011010200,1216725,12011010200,26.6,26.30983619,-80.09711282,68
FL,Orlando,1253000-12095013510,1253000,12095013510,29.3,28.514381,-81.30680592,55
FL,Jacksonville,1235000-12031016711,1235000,12031016711,23.7,30.20290857,-81.64385999,0
FL,Miami,1245000-12086003400,1245000,12086003400,42.3,25.78392414,-80.20053094,85
FL,St. Petersburg,1263000-12103020206,1263000,12103020206,34.1,27.71445856,-82.67158955,19
FL,Hollywood,1232000-12011090200,1232000,12011090200,22,26.0232071,-80.12636766,11
FL,Palm Coast,1254200-12035060104,1254200,12035060104,25.8,29.59917581,-81.23349742,2
FL,Tallahassee,1270600-12073000500,1270600,12073000500,22.9,30.4377817,-84.29160734,85
FL,Coral Springs,1214400-12011020309,1214400,12011020309,23.6,26.27994303,-80.21347488,18
FL,Sunrise,1269700-12011070304,1269700,12011070304,22.4,26.11147349,-80.35095758,27
FL,Miami Gardens,1245060-12086009600,1245060,12086009600,33.8,25.95107752,-80.20342232,66
FL,Jacksonville,1235000-12031014410,1235000,12031014410,22.2,30.26956281,-81.45102103,1
FL,Tampa,1271000-12057000402,1271000,12057000402,33.8,28.03818276,-82.45947233,72
FL,Fort Lauderdale,1224000-12011042500,1224000,12011042500,23.6,26.12224377,-80.14124125,95
FL,Jacksonville,1235000-12031015502,1235000,12031015502,38.8,30.32162811,-81.57020048,40
FL,Pembroke Pines,1255775-12011110331,1255775,12011110331,23,26.02091419,-80.36799113,3
FL,Pembroke Pines,1255775-12011110334,1255775,12011110334,21.5,26.00042659,-80.33386273,42
FL,Miami Beach,1245025-12086004303,1245025,12086004303,27.1,25.78408904,-80.13169314,97
FL,Orlando,1253000-12095014606,1253000,12095014606,28.6,28.50156495,-81.44121874,42
FL,Miami,1245000-12086006503,1245000,12086006503,30.3,25.75444913,-80.22621733,72
FL,Fort Lauderdale,1224000-12011040902,1224000,12011040902,40,26.14394629,-80.15817585,41
FL,St. Petersburg,1263000-12103020500,1263000,12103020500,44.5,27.75037708,-82.64254826,65
FL,Gainesville,1225175-12001001603,1225175,12001001603,22.1,29.65649611,-82.38242113,55
FL,Jacksonville,1235000-12031013403,1235000,12031013403,32,30.25820407,-81.73232337,18
FL,Hollywood,1232000-12011091300,1232000,12011091300,26.2,26.0177442,-80.23630177,41
FL,West Palm Beach,1276600-12099002300,1276600,12099002300,32.3,26.72722613,-80.05160492,72
FL,Cape Coral,1210275-12071010303,1210275,12071010303,25.2,26.62063672,-81.94838737,45
FL,Cape Coral,1210275-12071010601,1210275,12071010601,26.6,26.59217295,-81.94716348,39
FL,Jacksonville,1235000-12031015700,1235000,12031015700,32,30.30196626,-81.60711724,2
FL,Port St. Lucie,1258715-12111381603,1258715,12111381603,23.4,27.30523579,-80.2813538,8
FL,Miami Gardens,1245060-12086009503,1245060,12086009503,34.8,25.93401897,-80.23687746,43
FL,Jacksonville,1235000-12031001300,1235000,12031001300,44.3,30.35854935,-81.65762845,69
FL,Cape Coral,1210275-12071010304,1210275,12071010304,25.4,26.62707916,-81.92945248,1
FL,West Palm Beach,1276600-12099001700,1276600,12099001700,30.7,26.74466224,-80.05305794,54
FL,Boynton Beach,1207875-12099005811,1207875,12099005811,22.3,26.55141323,-80.10989046,8
FL,Plantation,1257425-12011060504,1257425,12011060504,21.9,26.14273568,-80.27803973,11
FL,Jacksonville,1235000-12031014336,1235000,12031014336,26.9,30.3304383,-81.48109187,4
FL,Jacksonville,1235000-12031012602,1235000,12031012602,34.5,30.28014989,-81.7564714,47
FL,Coral Springs,1214400-12011020319,1214400,12011020319,23.7,26.25049535,-80.2740023,36
FL,Clearwater,1212875-12103026912,1212875,12103026912,27.4,27.99412918,-82.73273882,61
FL,Boynton Beach,1207875-12099005817,1207875,12099005817,24.3,26.56723982,-80.09922861,11
FL,Miami,1245000-12086006301,1245000,12086006301,29.8,25.76131941,-80.24705591,70
FL,Gainesville,1225175-12001000700,1225175,12001000700,37.7,29.63841267,-82.30933508,23
FL,Cape Coral,1210275-12071010411,1210275,12071010411,26.9,26.57093059,-81.98658574,26
FL,Tampa,1271000-12057005102,1271000,12057005102,20.9,27.93529476,-82.44987699,56
FL,Tampa,1271000-12057006103,1271000,12057006103,21.5,27.91783971,-82.49031028,84
FL,Jacksonville,1235000-12031012702,1235000,12031012702,33.2,30.26869648,-81.80418073,0
FL,Sunrise,1269700-12011060117,1269700,12011060117,28.8,26.17230793,-80.26112909,58
FL,Gainesville,1225175-12001001514,1225175,12001001514,18.5,29.63341797,-82.36352278,5
FL,Fort Lauderdale,1224000-12011040601,1224000,12011040601,22.3,26.14660342,-80.11020487,39
FL,Boca Raton,1207300-12099007007,1207300,12099007007,19.3,26.40188976,-80.15862166,23
FL,St. Petersburg,1263000-12103024804,1263000,12103024804,28.4,27.80922179,-82.72142779,52
FL,Pembroke Pines,1255775-12011110341,1255775,12011110341,28.9,25.99962834,-80.25560563,18
FL,Miami Gardens,1245060-12086000501,1245060,12086000501,33.6,25.92005158,-80.26899735,35
FL,Tampa,1271000-12057006200,1271000,12057006200,22.9,27.91685598,-82.50031382,85
FL,Jacksonville,1235000-12031013100,1235000,12031013100,26.3,30.24727395,-81.68419384,16
FL,Miami,1245000-12086001903,1245000,12086001903,41.2,25.82818959,-80.22056897,67
FL,Coral Springs,1214400-12011010612,1214400,12011010612,20.9,26.29473868,-80.28828899,3
FL,Lakeland,1238250-12105011732,1238250,12105011732,33.3,28.0207204,-81.91598449,31
FL,Lauderhill,1239550-12011041300,1239550,12011041300,35.8,26.12870565,-80.19382362,35
FL,Tallahassee,1270600-12073002304,1270600,12073002304,28.6,30.46599847,-84.36620828,24
FL,Miami,1245000-12086001703,1245000,12086001703,33.7,25.80859821,-80.25044833,66
FL,Port St. Lucie,1258715-12111382106,1258715,12111382106,28.9,27.23717181,-80.39294312,0
FL,Tallahassee,1270600-12073001902,1270600,12073001902,34.9,30.41593292,-84.33377401,3
FL,Coral Springs,1214400-12011020313,1214400,12011020313,27.2,26.26554196,-80.2743115,5
FL,Jacksonville,1235000-12031000300,1235000,12031000300,44.2,30.35060392,-81.63082168,18
FL,Melbourne,1243975-12009064500,1243975,12009064500,26.4,28.12771373,-80.66333895,35
FL,Cape Coral,1210275-12071010501,1210275,12071010501,25.1,26.59564857,-81.95901956,13
FL,Coral Springs,1214400-12011020317,1214400,12011020317,24.7,26.23401938,-80.2451367,37
FL,Orlando,1253000-12095012000,1253000,12095012000,39.4,28.56698628,-81.4409873,3
FL,St. Petersburg,1263000-12103022801,1263000,12103022801,28.4,27.80371029,-82.6897799,43
FL,Tampa,1271000-12057006501,1271000,12057006501,27.2,27.90112202,-82.52258108,60
FL,Tampa,1271000-12057004300,1271000,12057004300,47,27.95989672,-82.47179911,12
FL,Jacksonville,1235000-12031016806,1235000,12031016806,25.5,30.12929013,-81.5571798,1
FL,Lakeland,1238250-12105011836,1238250,12105011836,26.5,27.97995187,-81.95326247,49
FL,Jacksonville,1235000-12031016801,1235000,12031016801,24.7,30.17609779,-81.6419078,10
FL,Lauderhill,1239550-12011060303,1239550,12011060303,39.4,26.15800183,-80.22297919,39
FL,Fort Lauderdale,1224000-12011040204,1224000,12011040204,20.3,26.20238099,-80.10370918,45
FL,Clearwater,1212875-12103026809,1212875,12103026809,21.7,27.97109867,-82.6807031,0
FL,Gainesville,1225175-12001001519,1225175,12001001519,17.7,29.61420346,-82.37674839,36
FL,Jacksonville,1235000-12031002801,1235000,12031002801,44.4,30.35740026,-81.69863507,24
FL,Jacksonville,1235000-12031015400,1235000,12031015400,32.7,30.33462983,-81.5959038,79
FL,Gainesville,1225175-12001110800,1225175,12001110800,16.5,29.61435673,-82.35647599,12
FL,Miami,1245000-12086006705,1245000,12086006705,23,25.75503234,-80.19518676,73
FL,Jacksonville,1235000-12031014335,1235000,12031014335,25.7,30.34885827,-81.47450445,1
FL,Jacksonville,1235000-12031016728,1235000,12031016728,26.6,30.18120432,-81.57641335,0
FL,St. Petersburg,1263000-12103024302,1263000,12103024302,26.4,27.83259749,-82.65984959,45
FL,West Palm Beach,1276600-12099002200,1276600,12099002200,41.2,26.73053532,-80.06066789,66
FL,Largo,1239425-12103025417,1239425,12103025417,26.9,27.90558399,-82.75448017,17
FL,Miami,1245000-12086006711,1245000,12086006711,20.2,25.76429083,-80.18981465,98
FL,Port St. Lucie,1258715-12111382111,1258715,12111382111,28.4,27.28188604,-80.38660543,26
FL,St. Petersburg,1263000-12103020105,1263000,12103020105,22.1,27.72107988,-82.68789306,38
FL,Coral Springs,1214400-12011020324,1214400,12011020324,26.6,26.26414496,-80.23885877,19
FL,Fort Lauderdale,1224000-12011050308,1224000,12011050308,41.7,26.15185365,-80.18988062,4
FL,Orlando,1253000-12095016802,1253000,12095016802,23.6,28.40434908,-81.28957242,2
FL,Largo,1239425-12103025203,1239425,12103025203,22.8,27.90737361,-82.81703878,21
FL,Largo,1239425-12103025205,1239425,12103025205,25.3,27.87973845,-82.83650677,73
FL,Tallahassee,1270600-12073000905,1270600,12073000905,24.4,30.42812739,-84.2359633,71
FL,Hollywood,1232000-12011090101,1232000,12011090101,22.3,25.99910703,-80.11680158,41
FL,Jacksonville,1235000-12031013721,1235000,12031013721,31.8,30.27044406,-81.85199143,1
FL,Jacksonville,1235000-12031010600,1235000,12031010600,30,30.38735979,-81.83867461,0
FL,Jacksonville,1235000-12031014408,1235000,12031014408,27.3,30.27246678,-81.42992444,4
FL,Jacksonville,1235000-12031015802,1235000,12031015802,33.5,30.30301831,-81.56599902,3
FL,Miami,1245000-12086006802,1245000,12086006802,20.6,25.73856946,-80.21250465,25
FL,Tallahassee,1270600-12073001300,1270600,12073001300,22.9,30.44278678,-84.30030985,60
FL,Jacksonville,1235000-12031002102,1235000,12031002102,22.5,30.2967052,-81.69068293,3
FL,Tampa,1271000-12057000500,1271000,12057000500,28.3,28.04260413,-82.47431548,40
FL,Boynton Beach,1207875-12099006602,1207875,12099006602,20.3,26.49177977,-80.07842662,10
FL,Miami,1245000-12086006602,1245000,12086006602,31.1,25.76526942,-80.19992706,95
FL,Pompano Beach,1258050-12011030600,1258050,12011030600,36.6,26.25187292,-80.16054559,20
FL,Lakeland,1238250-12105011202,1238250,12105011202,45.8,28.05879624,-81.96490359,62
FL,Miami,1245000-12086002706,1245000,12086002706,27.1,25.80099376,-80.17609658,6
FL,Pompano Beach,1258050-12011050204,1258050,12011050204,25.2,26.21225467,-80.19086879,15
FL,Jacksonville,1235000-12031011300,1235000,12031011300,44.4,30.39074946,-81.70597037,12
FL,Largo,1239425-12103025414,1239425,12103025414,26.7,27.92347039,-82.73757655,1
FL,Miami,1245000-12086007001,1245000,12086007001,28.9,25.74666002,-80.24628378,83
FL,Tampa,1271000-12057003500,1271000,12057003500,45.3,27.9695884,-82.42651597,35
FL,Fort Lauderdale,1224000-12011043001,1224000,12011043001,22.5,26.08926425,-80.19313811,27
FL,Miami,1245000-12086007200,1245000,12086007200,37.4,25.72663474,-80.25246784,83
FL,Deerfield Beach,1216725-12011010104,1216725,12011010104,22.3,26.3138094,-80.07806372,68
FL,St. Petersburg,1263000-12103020201,1263000,12103020201,32.9,27.73091344,-82.6617506,10
FL,Largo,1239425-12103025010,1239425,12103025010,26.3,27.89077531,-82.74977236,56
FL,Hialeah,1230000-12086000604,1230000,12086000604,31.6,25.86369014,-80.26660727,70
FL,Jacksonville,1235000-12031001500,1235000,12031001500,44.3,30.35612854,-81.67075877,32
FL,Orlando,1253000-12095014601,1253000,12095014601,39.6,28.53444806,-81.44559633,16
FL,Gainesville,1225175-12001001517,1225175,12001001517,24.1,29.61368907,-82.36736379,18
FL,Coral Springs,1214400-12011020205,1214400,12011020205,24,26.2728861,-80.20986619,72
FL,Boynton Beach,1207875-12099005701,1207875,12099005701,32.9,26.55370616,-80.06367463,29
FL,Jacksonville,1235000-12031002300,1235000,12031002300,24.6,30.28315279,-81.71350873,76
FL,St. Petersburg,1263000-12103022301,1263000,12103022301,27.7,27.76677201,-82.72282867,65
FL,Miami Gardens,1245060-12086009901,1245060,12086009901,33.9,25.9661958,-80.21749912,16
FL,Jacksonville,1235000-12031017100,1235000,12031017100,26,30.31022512,-81.67879179,85
FL,Tallahassee,1270600-12073002006,1270600,12073002006,24.9,30.43351839,-84.30880716,42
FL,Port St. Lucie,1258715-12111381503,1258715,12111381503,27.7,27.32824485,-80.35739799,17
FL,Coral Springs,1214400-12011020321,1214400,12011020321,22.2,26.23478747,-80.27484489,17
FL,St. Petersburg,1263000-12103023100,1263000,12103023100,30.1,27.79965963,-82.65854161,47
FL,Jacksonville,1235000-12031012601,1235000,12031012601,35.7,30.29355315,-81.76140921,21
FL,Lakeland,1238250-12105016400,1238250,12105016400,43.9,28.04794349,-81.95501535,83
FL,Jacksonville,1235000-12031014702,1235000,12031014702,30.5,30.37733015,-81.58739843,8
FL,Lakeland,1238250-12105011502,1238250,12105011502,27.1,28.08966347,-81.92690596,0
FL,Palm Bay,1254000-12009065236,1254000,12009065236,24.9,27.91375122,-80.61904337,0
FL,St. Petersburg,1263000-12103022401,1263000,12103022401,24.5,27.76816555,-82.74506056,13
FL,Tampa,1271000-12057000800,1271000,12057000800,36.9,28.02472572,-82.42524968,19
FL,Largo,1239425-12103024510,1239425,12103024510,36.5,27.90162044,-82.70740825,20
FL,Jacksonville,1235000-12031012000,1235000,12031012000,31.5,30.30677923,-81.76979617,13
FL,Lakeland,1238250-12105012126,1238250,12105012126,25,28.08697538,-81.9845895,31
FL,St. Petersburg,1263000-12103020301,1263000,12103020301,36.7,27.72963887,-82.64062249,61
FL,St. Petersburg,1263000-12103023000,1263000,12103023000,27.7,27.80244978,-82.66737478,51
FL,Cape Coral,1210275-12071010409,1210275,12071010409,26.6,26.62221317,-82.01113465,22
FL,Tampa,1271000-12057001400,1271000,12057001400,34.3,28.00396034,-82.47632343,41
FL,Largo,1239425-12103025503,1239425,12103025503,24,27.92691881,-82.76857669,28
FL,Gainesville,1225175-12001001202,1225175,12001001202,23.3,29.69427889,-82.35925468,19
FL,Fort Lauderdale,1224000-12011042302,1224000,12011042302,32.9,26.09925489,-80.13163646,92
FL,Boca Raton,1207300-12099007202,1207300,12099007202,20.4,26.38297734,-80.0894786,19
FL,Miami,1245000-12086003705,1245000,12086003705,20.7,25.77161382,-80.19470403,97
FL,Miami,1245000-12086003100,1245000,12086003100,42.1,25.79241879,-80.20151781,74
FL,Hollywood,1232000-12011090504,1232000,12011090504,28.4,26.03879776,-80.20502943,36
FL,Orlando,1253000-12095013403,1253000,12095013403,30.8,28.53568971,-81.30209343,40
FL,Tampa,1271000-12057001500,1271000,12057001500,28.9,28.0024823,-82.46505152,60
FL,Tampa,1271000-12057005401,1271000,12057005401,21.8,27.92089942,-82.45551227,45
FL,Hollywood,1232000-12011091400,1232000,12011091400,30.7,26.00068034,-80.2090629,68
FL,Tampa,1271000-12057002300,1271000,12057002300,28.3,27.98741705,-82.46487497,64
FL,Clearwater,1212875-12103025505,1212875,12103025505,36.7,27.93892036,-82.79368041,56
FL,Jacksonville,1235000-12031015923,1235000,12031015923,23.4,30.26596508,-81.56875544,8
FL,Jacksonville,1235000-12031002400,1235000,12031002400,23.2,30.27379715,-81.70532214,37
FL,Orlando,1253000-12095010400,1253000,12095010400,42.7,28.5332316,-81.390766,65
FL,Plantation,1257425-12011060121,1257425,12011060121,23.1,26.13711642,-80.30573552,22
FL,Tampa,1271000-12057000202,1271000,12057000202,37.7,28.04903942,-82.43451163,68
FL,Hialeah,1230000-12086013500,1230000,12086013500,33.4,25.88056789,-80.32746973,55
FL,Miami,1245000-12086005002,1245000,12086005002,32.8,25.78213612,-80.24810271,69
FL,Tampa,1271000-12057011304,1271000,12057011304,23.6,28.04166749,-82.48196085,53
FL,West Palm Beach,1276600-12099007909,1276600,12099007909,20.7,26.78912348,-80.20600751,3
FL,Clearwater,1212875-12103025405,1212875,12103025405,25.4,27.9523631,-82.71778789,11
FL,Tallahassee,1270600-12073002513,1270600,12073002513,20.8,30.44795128,-84.16633855,3
FL,Miami,1245000-12086006302,1245000,12086006302,28.3,25.75393844,-80.24637225,85
FL,Tampa,1271000-12057010212,1271000,12057010212,22.4,28.13482278,-82.31993601,20
FL,Orlando,1253000-12095013201,1253000,12095013201,31,28.54919698,-81.3082714,52
FL,Clearwater,1212875-12103026102,1212875,12103026102,27.9,27.99264864,-82.79384299,33
FL,Pembroke Pines,1255775-12011110303,1255775,12011110303,23.2,26.01852682,-80.38498888,4
FL,Largo,1239425-12103025119,1239425,12103025119,25.1,27.87834497,-82.82603358,69
FL,Jacksonville,1235000-12031010700,1235000,12031010700,40.5,30.39657405,-81.73588683,34
FL,Clearwater,1212875-12103026820,1212875,12103026820,26.6,28.03751611,-82.73300766,38
FL,Tampa,1271000-12057004800,1271000,12057004800,29.8,27.95046713,-82.49527186,78
FL,Tampa,1271000-12057010211,1271000,12057010211,25.9,28.1288478,-82.35287483,7
FL,Largo,1239425-12103025408,1239425,12103025408,29.9,27.90174047,-82.73848835,57
FL,Coral Springs,1214400-12011020318,1214400,12011020318,22.2,26.24371953,-80.28883659,27
FL,Orlando,1253000-12095016710,1253000,12095016710,24.7,28.49355381,-81.2523411,9
FL,Davie,1216475-12011070209,1216475,12011070209,21.1,26.07740248,-80.27293254,8
FL,Miami,1245000-12086006403,1245000,12086006403,31.4,25.76181686,-80.21831599,89
FL,Plantation,1257425-12011060605,1257425,12011060605,23.9,26.12833539,-80.26031614,49
FL,Coral Springs,1214400-12011020308,1214400,12011020308,31.4,26.27940275,-80.22899145,55
FL,St. Petersburg,1263000-12103020800,1263000,12103020800,45.6,27.75724616,-82.68894681,38
FL,Pembroke Pines,1255775-12011110324,1255775,12011110324,23.3,26.00049681,-80.41722961,19
FL,West Palm Beach,1276600-12099001002,1276600,12099001002,32,26.76874095,-80.11958917,9
FL,Gainesville,1225175-12001000808,1225175,12001000808,20.3,29.62731283,-82.33275969,18
FL,Cape Coral,1210275-12071010502,1210275,12071010502,25.3,26.57673401,-81.96309479,1
FL,Port St. Lucie,1258715-12111382006,1258715,12111382006,25.6,27.23610931,-80.32849809,0
FL,Clearwater,1212875-12103026910,1212875,12103026910,24.2,28.00992842,-82.748405,22
FL,Tampa,1271000-12057001600,1271000,12057001600,28.7,28.00337194,-82.45536471,84
FL,Tampa,1271000-12057000102,1271000,12057000102,35.6,28.0380892,-82.41191033,55
FL,Jacksonville,1235000-12031010800,1235000,12031010800,44.7,30.41009487,-81.72372,10
FL,Jacksonville,1235000-12031010202,1235000,12031010202,28.5,30.41878796,-81.62604599,0
FL,Orlando,1253000-12095011600,1253000,12095011600,36.3,28.51897222,-81.41083654,1
FL,Deltona,1217200-12127091023,1217200,12127091023,28.7,28.91601023,-81.25681905,23
FL,Miami,1245000-12086002800,1245000,12086002800,42.9,25.79965125,-80.19909281,98
FL,Jacksonville,1235000-12031012500,1235000,12031012500,33.7,30.27148422,-81.74133615,50
FL,Jacksonville,1235000-12031010102,1235000,12031010102,28,30.50545911,-81.52589259,0
FL,Boynton Beach,1207875-12099006007,1207875,12099006007,29.4,26.52066062,-80.09459673,35
FL,Tallahassee,1270600-12073001102,1270600,12073001102,35.5,30.40491912,-84.29400118,27
FL,Gainesville,1225175-12001001400,1225175,12001001400,33.7,29.68009442,-82.25937875,0
FL,Pembroke Pines,1255775-12011110311,1255775,12011110311,25.7,26.01573913,-80.27201441,50
FL,Fort Lauderdale,1224000-12011050207,1224000,12011050207,28.5,26.18559582,-80.16363886,54
FL,Palm Coast,1254200-12035060214,1254200,12035060214,28.4,29.50756273,-81.23723518,0
FL,Orlando,1253000-12095018900,1253000,12095018900,28.4,28.54863914,-81.38539865,74
FL,Port St. Lucie,1258715-12111382112,1258715,12111382112,28.9,27.21642283,-80.354201,3
FL,Lakeland,1238250-12105010702,1238250,12105010702,23.9,28.00409342,-81.96612196,38
FL,Tampa,1271000-12057002500,1271000,12057002500,35,27.98869456,-82.49286091,37
FL,Miramar,1245975-12011110502,1245975,12011110502,32.7,25.97752685,-80.22181264,52
FL,Jacksonville,1235000-12031000800,1235000,12031000800,25.2,30.31346274,-81.65768538,65
FL,Gainesville,1225175-12001001520,1225175,12001001520,23.2,29.63838788,-82.38091422,21
FL,Fort Lauderdale,1224000-12011040402,1224000,12011040402,20.9,26.17805867,-80.11302507,25
FL,Jacksonville,1235000-12031000200,1235000,12031000200,46.6,30.36243855,-81.63170256,20
FL,Tallahassee,1270600-12073000700,1270600,12073000700,27.4,30.45692804,-84.28386496,82
FL,Hialeah,1230000-12086013600,1230000,12086013600,33,25.87338541,-80.32714124,69
FL,Jacksonville,1235000-12031016804,1235000,12031016804,23.9,30.15226581,-81.66377477,0
FL,Jacksonville,1235000-12031001400,1235000,12031001400,41.6,30.37484914,-81.66640134,51
FL,Miami,1245000-12086006504,1245000,12086006504,26.3,25.75444697,-80.21821142,78
FL,Miami Beach,1245025-12086003906,1245025,12086003906,20.6,25.83670413,-80.13587964,6
FL,Port St. Lucie,1258715-12111382002,1258715,12111382002,30.4,27.30694239,-80.33636111,2
FL,Tallahassee,1270600-12073001402,1270600,12073001402,29.1,30.45839085,-84.30492785,25
FL,Lakeland,1238250-12105011400,1238250,12105011400,33.2,28.08149102,-81.95585653,42
FL,Tallahassee,1270600-12073000301,1270600,12073000301,23.7,30.42880425,-84.26941702,26
FL,Hialeah,1230000-12086000608,1230000,12086000608,35.4,25.85352998,-80.27842557,72
FL,Hollywood,1232000-12011091902,1232000,12011091902,29,26.00550606,-80.14565276,83
FL,Tampa,1271000-12057011010,1271000,12057011010,27.2,28.08823094,-82.40886022,58
FL,Pompano Beach,1258050-12011031101,1258050,12011031101,23.1,26.25566384,-80.09490025,61
FL,Clearwater,1212875-12103026811,1212875,12103026811,23,28.03301375,-82.71852837,12
FL,Orlando,1253000-12095012900,1253000,12095012900,20.9,28.56054112,-81.34273796,51
FL,Orlando,1253000-12095012600,1253000,12095012600,21.5,28.56939817,-81.39539634,70
FL,Jacksonville,1235000-12031016603,1235000,12031016603,26.2,30.22421337,-81.60491583,27
FL,Lakeland,1238250-12105010900,1238250,12105010900,35.9,28.03379765,-81.97937283,23
FL,Gainesville,1225175-12001001813,1225175,12001001813,20.2,29.72019905,-82.39466923,7
FL,Hialeah,1230000-12086000505,1230000,12086000505,33.3,25.8884029,-80.28948762,66
FL,Jacksonville,1235000-12031012704,1235000,12031012704,34.4,30.26003333,-81.78037603,14
FL,Cape Coral,1210275-12071010102,1210275,12071010102,25.9,26.71360346,-81.99953928,0
FL,Pembroke Pines,1255775-12011110326,1255775,12011110326,23.4,26.00056442,-80.38420408,33
FL,Gainesville,1225175-12001001100,1225175,12001001100,19.1,29.67598333,-82.36726456,4
FL,Miami Beach,1245025-12086003913,1245025,12086003913,29.8,25.85909208,-80.12445244,96
FL,Hialeah,1230000-12086009309,1230000,12086009309,29.3,25.8807373,-80.31541566,77
FL,Clearwater,1212875-12103025501,1212875,12103025501,25.6,27.9438506,-82.77650138,58
FL,St. Petersburg,1263000-12103022501,1263000,12103022501,26.8,27.78623213,-82.72448181,67
FL,Orlando,1253000-12095018500,1253000,12095018500,34.6,28.52298184,-81.38464256,42
FL,Miramar,1245975-12011110342,1245975,12011110342,25.3,25.98642464,-80.29576024,59
FL,Tallahassee,1270600-12073001802,1270600,12073001802,31.1,30.3908704,-84.25812138,0
FL,Orlando,1253000-12095010200,1253000,12095010200,21.7,28.54568268,-81.36980122,95
FL,Clearwater,1212875-12103026300,1212875,12103026300,36.2,27.98089687,-82.78197823,39
FL,Jacksonville,1235000-12031016727,1235000,12031016727,24.5,30.1784938,-81.61405546,39
FL,Miami,1245000-12086005104,1245000,12086005104,35,25.78694459,-80.23584396,61
FL,Hialeah,1230000-12086000807,1230000,12086000807,39.2,25.83306136,-80.28273518,67
FL,Lakeland,1238250-12105012127,1238250,12105012127,25.8,28.10314288,-81.98664947,8
FL,Orlando,1253000-12095012403,1253000,12095012403,35.6,28.58537065,-81.43187809,18
FL,Jacksonville,1235000-12031015200,1235000,12031015200,33.6,30.34685959,-81.59630794,59
FL,Boca Raton,1207300-12099007011,1207300,12099007011,20.6,26.389473,-80.15090072,6
FL,Gainesville,1225175-12001000301,1225175,12001000301,25.7,29.66669052,-82.33118699,72
FL,Hollywood,1232000-12011090801,1232000,12011090801,27.3,26.02875777,-80.20143035,56
FL,Pompano Beach,1258050-12011050205,1258050,12011050205,20.9,26.2237506,-80.17685075,6
FL,Tallahassee,1270600-12073001500,1270600,12073001500,25.6,30.469994,-84.30075482,31
FL,Miramar,1245975-12011110324,1245975,12011110324,23.7,25.9739204,-80.41102457,2
FL,Largo,1239425-12103025412,1239425,12103025412,24.6,27.93396916,-82.74054614,8
FL,Miami,1245000-12086005304,1245000,12086005304,35.9,25.76762471,-80.21856023,95
FL,Clearwater,1212875-12103025401,1212875,12103025401,25.8,27.94552702,-82.75019901,31
FL,Gainesville,1225175-12001002219,1225175,12001002219,21.6,29.62698738,-82.40852682,3
FL,Miami Gardens,1245060-12086009808,1245060,12086009808,32.1,25.96205517,-80.20176829,63
FL,Fort Lauderdale,1224000-12011040702,1224000,12011040702,25.2,26.14369684,-80.12348363,79
FL,Tampa,1271000-12057005301,1271000,12057005301,18.9,27.94927583,-82.44649323,86
FL,Miami Beach,1245025-12086003909,1245025,12086003909,30,25.86583997,-80.12069074,74
FL,Jacksonville,1235000-12031011600,1235000,12031011600,43.9,30.3694297,-81.71212485,49
FL,Miami Gardens,1245060-12086009501,1245060,12086009501,36.8,25.93766484,-80.21179494,71
FL,St. Petersburg,1263000-12103022700,1263000,12103022700,26.2,27.78637245,-82.68970198,39
FL,Port St. Lucie,1258715-12111382010,1258715,12111382010,27.3,27.29197058,-80.31300438,1
FL,Melbourne,1243975-12009064901,1243975,12009064901,21.3,28.06420198,-80.6297179,53
FL,Fort Lauderdale,1224000-12011041500,1224000,12011041500,44.5,26.13262637,-80.15719979,74
FL,St. Petersburg,1263000-12103020207,1263000,12103020207,28.9,27.67923524,-82.67031703,3
FL,Lauderhill,1239550-12011060124,1239550,12011060124,31.3,26.17598665,-80.22975258,13
